variant,order,method,source_id,kind,sphere_a,sphere_b
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9431484421031076,-0.33237180409667966
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9701709539427928,-0.2424217814589512
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9909228127692131,-0.13443206140482725
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.8998429191725312,-0.436214076819006
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9472705243668517,-0.3204349445140935
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9677806840705464,-0.25179465351739616
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9913197468579726,-0.13147303711957578
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.8994009636877899,-0.4371245892391268
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9392329546054217,-0.343280434897141
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9689085327664293,-0.24741918909495603
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9919673237544057,-0.1264943817073408
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9009852861143309,-0.4338496446990336
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9425688103059849,-0.3340120324754193
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9723447793754655,-0.23355005891944833
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9955561369910977,-0.09416994265349844
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9036564449262372,-0.4282581342406408
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9412236868898435,-0.33778391204657787
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9724288652604943,-0.23319970413400606
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9930397658417346,-0.11777955449479875
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9044338640136569,-0.42661386009519897
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9436345447108333,-0.3309891932199278
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.971756917817026,-0.23598409411389223
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9881758350360345,-0.15332488072989425
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.8975375610188054,-0.4409380076160531
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9495978828795085,-0.3134706698094026
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9716860988362789,-0.23627552841615604
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9633141990516577,-0.26837614257877596
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.9009455272761466,-0.43393220309295605
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9439806603284745,-0.33000077715941406
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9710350876655244,-0.23893693419479486
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9984044926650683,0.056466530141385606
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.8722556199564542,-0.48905023612547405
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9287872104640379,-0.3706134342929721
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.977570009334179,-0.2106107234933053
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9972825684484126,-0.0736714236928908
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.8923906622571466,-0.45126367670825435
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9497149706525123,-0.3131157525875976
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9712351589685985,-0.23812237606584064
m4-head-contrastive-contractive,4,permutation_label_invariant,436,view,0.9923375530075281,-0.1235563874958782
m4-head-contrastive-contractive,4,permutation_label_invariant,453,view,0.898222265124517,-0.4395415366431051
m4-head-contrastive-contractive,4,permutation_label_invariant,406,view,0.9448077739614505,-0.32762519784352473
m4-head-contrastive-contractive,4,permutation_label_invariant,539,view,0.9716057893190779,-0.23660555817996307
m0-reconstruction,0,permutation_random,436,original,0.9918589106316105,-0.12734167189366982
m0-reconstruction,0,permutation_random,453,original,0.8890568265869234,-0.4577968535269648
m0-reconstruction,0,permutation_random,406,original,0.9379805031263138,-0.34668800924593196
m0-reconstruction,0,permutation_random,539,original,0.9694776225241416,-0.2451798103942045
m0-reconstruction,0,permutation_random,436,view,0.9917992432196258,-0.12780555992983111
m0-reconstruction,0,permutation_random,453,view,0.8887835998084812,-0.45832708049108073
m0-reconstruction,0,permutation_random,406,view,0.9380515537408797,-0.3464957179018546
m0-reconstruction,0,permutation_random,539,view,0.9702204518390015,-0.24222360502916265
m0-reconstruction,0,permutation_random,436,view,0.9939556280403259,-0.10978255547654843
m0-reconstruction,0,permutation_random,453,view,0.8648338774557369,-0.5020581285119039
m0-reconstruction,0,permutation_random,406,view,0.939199508501826,-0.34337193133674837
m0-reconstruction,0,permutation_random,539,view,0.9697929569727383,-0.2439295402489672
m0-reconstruction,0,permutation_random,436,view,0.9917283089869837,-0.12835482520660269
m0-reconstruction,0,permutation_random,453,view,0.8903414558303571,-0.4552934131193645
m0-reconstruction,0,permutation_random,406,view,0.929150713717034,-0.3697011647251417
m0-reconstruction,0,permutation_random,539,view,0.9684437443316906,-0.24923224924719337
m0-reconstruction,0,permutation_random,436,view,0.9917762558028459,-0.12798382095283775
m0-reconstruction,0,permutation_random,453,view,0.8889822582946504,-0.45794163868045856
m0-reconstruction,0,permutation_random,406,view,0.9569980680451399,-0.2900942911500841
m0-reconstruction,0,permutation_random,539,view,0.9562459729299054,-0.2925639062757717
m0-reconstruction,0,permutation_random,436,view,0.9909017933337874,-0.13458690860512476
m0-reconstruction,0,permutation_random,453,view,0.8964898475138602,-0.4430642767190508
m0-reconstruction,0,permutation_random,406,view,0.9580456031471258,-0.2866158095612663
m0-reconstruction,0,permutation_random,539,view,0.9694558008171397,-0.24526608053703325
m0-reconstruction,0,permutation_random,436,view,0.9900332957201391,-0.1408334951832115
m0-reconstruction,0,permutation_random,453,view,0.8922940755127525,-0.45145462984096435
m0-reconstruction,0,permutation_random,406,view,0.9373032747659207,-0.3485148075951451
m0-reconstruction,0,permutation_random,539,view,0.9714815800576624,-0.23711503454793342
m0-reconstruction,0,permutation_random,436,view,0.9911718754372734,-0.13258323175333403
m0-reconstruction,0,permutation_random,453,view,0.8897317444383172,-0.4564837597754698
m0-reconstruction,0,permutation_random,406,view,0.9471376074410053,-0.3208276056871169
m0-reconstruction,0,permutation_random,539,view,0.9696919252881484,-0.24433086180620714
m0-reconstruction,0,permutation_random,436,view,0.9915486853540879,-0.12973513237585269
m0-reconstruction,0,permutation_random,453,view,0.88796391328493,-0.45991313169305537
m0-reconstruction,0,permutation_random,406,view,0.9475490151309673,-0.31961048781968016
m0-reconstruction,0,permutation_random,539,view,0.9704925511446771,-0.24113110162875367
m0-reconstruction,0,permutation_random,436,view,0.992295077040211,-0.12389705437080274
m0-reconstruction,0,permutation_random,453,view,0.8884172590298768,-0.459036789220473
m0-reconstruction,0,permutation_random,406,view,0.9351975987826078,-0.354126321008824
m0-reconstruction,0,permutation_random,539,view,0.9789589240674211,-0.2040574061110187
m0-reconstruction,0,permutation_random,436,view,0.9922421987352983,-0.12431982564716178
m0-reconstruction,0,permutation_random,453,view,0.9041195825923696,-0.4272795108275136
m0-reconstruction,0,permutation_random,406,view,0.9376721513464646,-0.3475211311406729
m0-reconstruction,0,permutation_random,539,view,0.9696809820417712,-0.24437428888184257
m0-reconstruction,0,permutation_random,436,view,0.9932326782983901,-0.11614149456678607
m0-reconstruction,0,permutation_random,453,view,0.8878275782117385,-0.46017626119420724
m0-reconstruction,0,permutation_random,406,view,0.9426659171518884,-0.3337378741470454
m0-reconstruction,0,permutation_random,539,view,0.9716941703001377,-0.23624233194905395
m0-reconstruction,0,permutation_random,436,view,0.992384900846665,-0.12317551936791152
m0-reconstruction,0,permutation_random,453,view,0.8886663378071465,-0.4585544024959683
m0-reconstruction,0,permutation_random,406,view,0.9376775859936354,-0.34750646717025085
m0-reconstruction,0,permutation_random,539,view,0.9345493818746433,-0.3558334622231616
m0-reconstruction,0,permutation_random,436,view,0.9919690006137301,-0.1264812311032654
m0-reconstruction,0,permutation_random,453,view,0.8905286240942455,-0.4549272135944496
m0-reconstruction,0,permutation_random,406,view,0.9228745886294631,-0.38510062796884575
m0-reconstruction,0,permutation_random,539,view,0.9697690978224569,-0.2440243776933322
m0-reconstruction,0,permutation_random,436,view,0.9943836523606213,-0.10583549460342202
m0-reconstruction,0,permutation_random,453,view,0.8908447369043014,-0.4543078853926113
m0-reconstruction,0,permutation_random,406,view,0.9381016181364826,-0.3463601507819757
m0-reconstruction,0,permutation_random,539,view,0.9697904018049592,-0.24393969862852502
m0-reconstruction,0,permutation_random,436,view,0.992320113737686,-0.12369636967844316
m0-reconstruction,0,permutation_random,453,view,0.8938820337030082,-0.4483022527525087
m0-reconstruction,0,permutation_random,406,view,0.9372626014258363,-0.34862417582329813
m0-reconstruction,0,permutation_random,539,view,0.9690765320906138,-0.2467603593595001
m0-reconstruction,0,permutation_random,436,view,0.9905656747083857,-0.1370388415359688
m0-reconstruction,0,permutation_random,453,view,0.8858004635719243,-0.4640663085548917
m0-reconstruction,0,permutation_random,406,view,0.9399722360398182,-0.34125092743361773
m0-reconstruction,0,permutation_random,539,view,0.9676948892707223,-0.25212417829181827
m0-reconstruction,0,permutation_random,436,view,0.9923818134302741,-0.12320039112292007
m0-reconstruction,0,permutation_random,453,view,0.7624123020633062,-0.6470915558578477
m0-reconstruction,0,permutation_random,406,view,0.9377478137520172,-0.34731691263644515
m0-reconstruction,0,permutation_random,539,view,0.9694766581008406,-0.24518362383655612
m0-reconstruction,0,permutation_random,436,view,0.9910661186757129,-0.13337146776225325
m0-reconstruction,0,permutation_random,453,view,0.8933271283615972,-0.44940698896793124
m0-reconstruction,0,permutation_random,406,view,0.9380675669877856,-0.3464523629095585
m0-reconstruction,0,permutation_random,539,view,0.9699335657157777,-0.24336983810217083
m0-reconstruction,0,permutation_random,436,view,0.997155209124845,-0.07537565200505184
m0-reconstruction,0,permutation_random,453,view,0.8891654824525381,-0.457585778641497
m0-reconstruction,0,permutation_random,406,view,0.9419426262331885,-0.33577386569672696
m0-reconstruction,0,permutation_random,539,view,0.9727697960547658,-0.23177343222114388
m0-reconstruction,0,permutation_random,436,view,0.9968842303169033,-0.07887858610215477
m0-reconstruction,0,permutation_random,453,view,0.8856358572516525,-0.46438037033247936
m0-reconstruction,0,permutation_random,406,view,0.9568273731414096,-0.29065680450887343
m0-reconstruction,0,permutation_random,539,view,0.9635345211408748,-0.2675840551487046
m0-reconstruction,0,permutation_random,436,view,0.9991658808514444,0.040835554879994684
m0-reconstruction,0,permutation_random,453,view,0.8912583646854922,-0.45349589565743814
m0-reconstruction,0,permutation_random,406,view,0.9380129624919181,-0.34660017627972356
m0-reconstruction,0,permutation_random,539,view,0.970131908841007,-0.24257798632296435
m0-reconstruction,0,permutation_random,436,view,0.991437520544276,-0.13058193924512726
m0-reconstruction,0,permutation_random,453,view,0.8918324407380744,-0.4523658891286663
m0-reconstruction,0,permutation_random,406,view,0.9414759747018575,-0.3370800929440768
m0-reconstruction,0,permutation_random,539,view,0.9643154618832137,-0.26475590639863783
m0-reconstruction,0,permutation_random,436,view,0.9881762150660837,-0.15332243142368004
m0-reconstruction,0,permutation_random,453,view,0.8790370648821918,-0.4767534358169863
m0-reconstruction,0,permutation_random,406,view,0.9384207542379951,-0.34549455569573345
m0-reconstruction,0,permutation_random,539,view,0.9683169662297072,-0.24972435386180528
m0-reconstruction,0,permutation_random,436,view,0.9922788784557621,-0.1240267203894984
m0-reconstruction,0,permutation_random,453,view,0.9040831383417988,-0.4273566180206457
m0-reconstruction,0,permutation_random,406,view,0.9353706912782006,-0.353668870410927
m0-reconstruction,0,permutation_random,539,view,0.9690913081522247,-0.24670232358818578
m0-reconstruction,0,permutation_random,436,view,0.9960086570884136,-0.08925668044989629
m0-reconstruction,0,permutation_random,453,view,0.8827874387742891,-0.4697726449489484
m0-reconstruction,0,permutation_random,406,view,0.9484930892337688,-0.3167978214504986
m0-reconstruction,0,permutation_random,539,view,0.9579750214203947,-0.28685163122177687
m0-reconstruction,0,permutation_random,436,view,0.9916282909030678,-0.1291252596537977
m0-reconstruction,0,permutation_random,453,view,0.8924080050508448,-0.4512293790536818
m0-reconstruction,0,permutation_random,406,view,0.9380151972633491,-0.34659412820040686
m0-reconstruction,0,permutation_random,539,view,0.96996703448284,-0.24323641178196398
m0-reconstruction,0,permutation_random,436,view,0.9947082781607081,-0.10273967762534245
m0-reconstruction,0,permutation_random,453,view,0.8868416029976034,-0.4620735560412878
m0-reconstruction,0,permutation_random,406,view,0.8947983928109658,-0.4464704203224581
m0-reconstruction,0,permutation_random,539,view,0.9692784536786698,-0.24596601235594853
m0-reconstruction,0,permutation_random,436,view,0.9941599872595408,-0.1079162625933165
m0-reconstruction,0,permutation_random,453,view,0.9098922918715212,-0.4148445699208206
m0-reconstruction,0,permutation_random,406,view,0.9373064824589772,-0.34850618063440314
m0-reconstruction,0,permutation_random,539,view,0.9720798991202515,-0.23465010063147612
m0-reconstruction,0,permutation_random,436,view,0.9918894958636147,-0.12710321787989626
m0-reconstruction,0,permutation_random,453,view,0.9534434893689835,-0.301571737037636
m0-reconstruction,0,permutation_random,406,view,0.9405609190429187,-0.33962502494536534
m0-reconstruction,0,permutation_random,539,view,0.9690878854891767,-0.24671576803705972
m0-reconstruction,0,permutation_random,436,view,0.9922683926443528,-0.12411058358976686
m0-reconstruction,0,permutation_random,453,view,0.8894124818985719,-0.45710549881074786
m0-reconstruction,0,permutation_random,406,view,0.9390505800485741,-0.34377901057283383
m0-reconstruction,0,permutation_random,539,view,0.9686541775748911,-0.24841313223481415
m0-reconstruction,0,permutation_random,436,view,0.9908736879033347,-0.13479367426123806
m0-reconstruction,0,permutation_random,453,view,0.9155964298796445,-0.40209846753208267
m0-reconstruction,0,permutation_random,406,view,0.94009512555353,-0.3409122393087297
m0-reconstruction,0,permutation_random,539,view,0.9701259697834895,-0.24260173690978415
m0-reconstruction,0,permutation_random,436,view,0.9913297327168425,-0.1313977208004526
m0-reconstruction,0,permutation_random,453,view,0.8932937720620655,-0.4494732881886606
m0-reconstruction,0,permutation_random,406,view,0.9416586377687576,-0.3365694726434468
m0-reconstruction,0,permutation_random,539,view,0.9704485324244732,-0.24130819694984698
m0-reconstruction,0,permutation_random,436,view,0.9923105834008195,-0.12377280020555897
m0-reconstruction,0,permutation_random,453,view,0.8920716058026839,-0.4518940695789456
m0-reconstruction,0,permutation_random,406,view,0.9367571262232152,-0.349980122964181
m0-reconstruction,0,permutation_random,539,view,0.9673482655898855,-0.253450849397354
m0-reconstruction,0,permutation_random,436,view,0.9904025826546736,-0.13821260532582566
m0-reconstruction,0,permutation_random,453,view,0.8843628884594921,-0.4668000444682757
m0-reconstruction,0,permutation_random,406,view,0.9416245904449977,-0.33666471550979377
m0-reconstruction,0,permutation_random,539,view,0.9698474020700999,-0.24371298015878784
m0-reconstruction,0,permutation_random,436,view,0.988092633611377,-0.15386015534547348
m0-reconstruction,0,permutation_random,453,view,0.8906771480608553,-0.45463635789736534
m0-reconstruction,0,permutation_random,406,view,0.9079882271105577,-0.41899567948682526
m0-reconstruction,0,permutation_random,539,view,0.9681657769759912,-0.2503098645528685
m0-reconstruction,0,permutation_random,436,view,0.99318282878019,-0.11656701341365662
m0-reconstruction,0,permutation_random,453,view,0.887294421687472,-0.4612034358526556
m0-reconstruction,0,permutation_random,406,view,0.9429430842525619,-0.332953960571527
m0-reconstruction,0,permutation_random,539,view,0.9741787021912564,-0.22577833420627286
m0-reconstruction,0,permutation_random,436,view,0.9909349879675753,-0.13434228530772213
m0-reconstruction,0,permutation_random,453,view,0.8695661813995386,-0.49381641949840505
m0-reconstruction,0,permutation_random,406,view,0.8750949694644622,-0.48395123144588853
m0-reconstruction,0,permutation_random,539,view,0.9685496033223605,-0.24882054960171235
m0-reconstruction,0,permutation_random,436,view,0.9882735273793957,-0.15269392614340208
m0-reconstruction,0,permutation_random,453,view,0.8876865385495222,-0.46044826992613164
m0-reconstruction,0,permutation_random,406,view,0.9387138417205931,-0.34469743741746206
m0-reconstruction,0,permutation_random,539,view,0.9681861807447935,-0.25023093217028536
m0-reconstruction,0,permutation_random,436,view,0.9925640874400014,-0.1217231790761208
m0-reconstruction,0,permutation_random,453,view,0.8887301777970108,-0.45843066113960296
m0-reconstruction,0,permutation_random,406,view,0.9497880390817471,-0.312894040878457
m0-reconstruction,0,permutation_random,539,view,0.9726872167818172,-0.23211974993361076
m0-reconstruction,0,permutation_random,436,view,0.9911865062596226,-0.1324738080106521
m0-reconstruction,0,permutation_random,453,view,0.8879770164025292,-0.4598878323470435
m0-reconstruction,0,permutation_random,406,view,0.9342591857289161,-0.35659469132495897
m0-reconstruction,0,permutation_random,539,view,0.9711251601639175,-0.23857058346872043
m0-reconstruction,0,permutation_random,436,view,0.9918437457769483,-0.1274597346739444
m0-reconstruction,0,permutation_random,453,view,0.8649769666617039,-0.5018115653756077
m0-reconstruction,0,permutation_random,406,view,0.93803965212579,-0.3465279368820455
m0-reconstruction,0,permutation_random,539,view,0.9704745902764,-0.24120337814353604
m0-reconstruction,0,permutation_random,436,view,0.995891111564602,-0.09055878702048471
m0-reconstruction,0,permutation_random,453,view,0.8877599024626655,-0.46030680592348266
m0-reconstruction,0,permutation_random,406,view,0.9389861242913096,-0.343955023787101
m0-reconstruction,0,permutation_random,539,view,0.9720491337273387,-0.23477751514983403
m0-reconstruction,0,permutation_random,436,view,0.9934442151444173,-0.11431793995735212
m0-reconstruction,0,permutation_random,453,view,0.8885083643051441,-0.4588604216532489
m0-reconstruction,0,permutation_random,406,view,0.938023903257972,-0.3465705655659158
m0-reconstruction,0,permutation_random,539,view,0.9699348689157659,-0.24336464423033186
m0-reconstruction,0,permutation_random,436,view,0.9825226111128783,-0.18614327452779927
m0-reconstruction,0,permutation_random,453,view,0.8978611398642558,-0.4402787452531173
m0-reconstruction,0,permutation_random,406,view,0.939496833295039,-0.34255758673337494
m0-reconstruction,0,permutation_random,539,view,0.9697270006462003,-0.24419161373340495
m0-reconstruction,0,permutation_random,436,view,0.9842462423338746,-0.1768030951415947
m0-reconstruction,0,permutation_random,453,view,0.8889865980667102,-0.45793321397096476
m0-reconstruction,0,permutation_random,406,view,0.9400874002715437,-0.34093354169205825
m0-reconstruction,0,permutation_random,539,view,0.9691870384024742,-0.24632597222510008
m0-reconstruction,0,permutation_random,436,view,0.9925482102999836,0.12185257580494335
m0-reconstruction,0,permutation_random,453,view,0.8567306675378181,-0.5157640577824364
m0-reconstruction,0,permutation_random,406,view,0.9187500664148383,-0.3948396072618984
m0-reconstruction,0,permutation_random,539,view,0.9754912109729682,-0.22003839963627278
m0-reconstruction,0,permutation_random,436,view,0.9961138467489635,-0.08807499256305554
m0-reconstruction,0,permutation_random,453,view,0.8800895560005698,-0.4748077225769607
m0-reconstruction,0,permutation_random,406,view,0.9439171465067174,-0.330182404937962
m0-reconstruction,0,permutation_random,539,view,0.9694715636935937,-0.24520376667069843
m0-reconstruction,0,permutation_random,436,view,0.992547014489852,-0.12186231586212903
m0-reconstruction,0,permutation_random,453,view,0.8971940907318872,-0.44163646085415365
m0-reconstruction,0,permutation_random,406,view,0.940630447172811,-0.33943241131553376
m0-reconstruction,0,permutation_random,539,view,0.9534120723626559,-0.30167104646144904
m1-head,1,permutation_random,436,original,0.9919435042644389,-0.12668103389057364
m1-head,1,permutation_random,453,original,0.8845988434622052,-0.4663527486198928
m1-head,1,permutation_random,406,original,0.9353511454360326,-0.35372056023293547
m1-head,1,permutation_random,539,original,0.9692186798638527,-0.24620144313746548
m1-head,1,permutation_random,436,view,0.9918664595502878,-0.12728285987978577
m1-head,1,permutation_random,453,view,0.8844099732293116,-0.46671083044271433
m1-head,1,permutation_random,406,view,0.9354078418538894,-0.3535706003024701
m1-head,1,permutation_random,539,view,0.9700408781635417,-0.2429417516436909
m1-head,1,permutation_random,436,view,0.9939274351175434,-0.11003751051646474
m1-head,1,permutation_random,453,view,0.8608291525841034,-0.5088940656574157
m1-head,1,permutation_random,406,view,0.9363219415491213,-0.3511427370367834
m1-head,1,permutation_random,539,view,0.9693528723640754,-0.24567256427919693
m1-head,1,permutation_random,436,view,0.9917391546023023,-0.1282709991724959
m1-head,1,permutation_random,453,view,0.8858713187150359,-0.4639310365540153
m1-head,1,permutation_random,406,view,0.9237595960682708,-0.382972856312017
m1-head,1,permutation_random,539,view,0.9680633508595148,-0.25070570141631804
m1-head,1,permutation_random,436,view,0.991989210526801,-0.12632262742048214
m1-head,1,permutation_random,453,view,0.8846275395711141,-0.4662983124914317
m1-head,1,permutation_random,406,view,0.9573283456668519,-0.2890024888868058
m1-head,1,permutation_random,539,view,0.9556694814943646,-0.2944415767861127
m1-head,1,permutation_random,436,view,0.9911145486880252,-0.13301109494674432
m1-head,1,permutation_random,453,view,0.8932374377007805,-0.44958523095153385
m1-head,1,permutation_random,406,view,0.9548638936598544,-0.29704367454086966
m1-head,1,permutation_random,539,view,0.9693156079796968,-0.24581955196230884
m1-head,1,permutation_random,436,view,0.9897086915836504,-0.14309684064918646
m1-head,1,permutation_random,453,view,0.889425097531614,-0.45708095112450114
m1-head,1,permutation_random,406,view,0.9346994672458039,-0.35543903264893445
m1-head,1,permutation_random,539,view,0.9713157558482947,-0.23779340285393888
m1-head,1,permutation_random,436,view,0.9910652035642825,-0.13337826766039138
m1-head,1,permutation_random,453,view,0.8849283875627573,-0.46572711847773923
m1-head,1,permutation_random,406,view,0.9439308647130551,-0.33014318506076074
m1-head,1,permutation_random,539,view,0.9695430063343334,-0.24492112785176895
m1-head,1,permutation_random,436,view,0.9915453792140266,-0.12976039827047392
m1-head,1,permutation_random,453,view,0.883448797017489,-0.46852771854859493
m1-head,1,permutation_random,406,view,0.9478273364903578,-0.3187841592701779
m1-head,1,permutation_random,539,view,0.9701598488896063,-0.24246621950798908
m1-head,1,permutation_random,436,view,0.9923373989932229,-0.12355762444853303
m1-head,1,permutation_random,453,view,0.8842039116271998,-0.4671011053970636
m1-head,1,permutation_random,406,view,0.9330907348485964,-0.3596410440143145
m1-head,1,permutation_random,539,view,0.9784924443581383,-0.20628266125400732
m1-head,1,permutation_random,436,view,0.9923304507272099,-0.12361341577487464
m1-head,1,permutation_random,453,view,0.9013425424403246,-0.4331069396664192
m1-head,1,permutation_random,406,view,0.9346132058980876,-0.3556657916652917
m1-head,1,permutation_random,539,view,0.9694328316906142,-0.24535685203457655
m1-head,1,permutation_random,436,view,0.9930626438281883,-0.11758650191653927
m1-head,1,permutation_random,453,view,0.8840725472592279,-0.46734968833046187
m1-head,1,permutation_random,406,view,0.9396109161151208,-0.34224454169102986
m1-head,1,permutation_random,539,view,0.9713324463937583,-0.23772521654783785
m1-head,1,permutation_random,436,view,0.9923095665607111,-0.12378095213761034
m1-head,1,permutation_random,453,view,0.8843055222283214,-0.4669087098743129
m1-head,1,permutation_random,406,view,0.9353389175344441,-0.3537528930560064
m1-head,1,permutation_random,539,view,0.9316537939813918,-0.3633472280891628
m1-head,1,permutation_random,436,view,0.992174993758957,-0.12485504298751134
m1-head,1,permutation_random,453,view,0.8852791371022938,-0.4650600492532313
m1-head,1,permutation_random,406,view,0.9182228428021707,-0.396064150051857
m1-head,1,permutation_random,539,view,0.9700026151206986,-0.24309448093078087
m1-head,1,permutation_random,436,view,0.9942181056280746,-0.1073795066170574
m1-head,1,permutation_random,453,view,0.8864877649664732,-0.46275203139991394
m1-head,1,permutation_random,406,view,0.9354505279561138,-0.3534576491556347
m1-head,1,permutation_random,539,view,0.9697348603651911,-0.24416039931263042
m1-head,1,permutation_random,436,view,0.9923804861280077,-0.12321108210034877
m1-head,1,permutation_random,453,view,0.8905616090265948,-0.45486263918677955
m1-head,1,permutation_random,406,view,0.9348206169946298,-0.3551202810904767
m1-head,1,permutation_random,539,view,0.9688717069938038,-0.24756335630886972
m1-head,1,permutation_random,436,view,0.9904592729658932,-0.1378057640154215
m1-head,1,permutation_random,453,view,0.88204724645586,-0.4711609650847947
m1-head,1,permutation_random,406,view,0.9371708262354093,-0.34887081054917757
m1-head,1,permutation_random,539,view,0.9674865483616296,-0.25292247574958626
m1-head,1,permutation_random,436,view,0.9925879936957087,-0.1215280822325749
m1-head,1,permutation_random,453,view,0.7510502158452517,-0.6602450857664905
m1-head,1,permutation_random,406,view,0.9351364452238903,-0.3542877768340669
m1-head,1,permutation_random,539,view,0.9691743861180183,-0.24637574818305918
m1-head,1,permutation_random,436,view,0.9911088482885533,-0.13305356381599534
m1-head,1,permutation_random,453,view,0.8881085780806969,-0.45963371671308306
m1-head,1,permutation_random,406,view,0.9355256784928355,-0.3532586939914142
m1-head,1,permutation_random,539,view,0.9692505432456227,-0.24607597285811023
m1-head,1,permutation_random,436,view,0.9969440143684025,-0.07811934597149608
m1-head,1,permutation_random,453,view,0.8846623832904882,-0.46623220351107586
m1-head,1,permutation_random,406,view,0.9394437941237808,-0.3427030167394436
m1-head,1,permutation_random,539,view,0.9714165312716282,-0.2373813867433536
m1-head,1,permutation_random,436,view,0.9972714561872998,-0.07382169514487115
m1-head,1,permutation_random,453,view,0.8816470087060687,-0.4719094744118208
m1-head,1,permutation_random,406,view,0.9540624410371681,-0.2996078413563301
m1-head,1,permutation_random,539,view,0.9629825644874555,-0.2695636854124893
m1-head,1,permutation_random,436,view,0.9986692131211318,0.05157327567664348
m1-head,1,permutation_random,453,view,0.886114374134932,-0.4634666287355086
m1-head,1,permutation_random,406,view,0.9352855734610269,-0.3538939051123627
m1-head,1,permutation_random,539,view,0.9697455890075525,-0.24411778427716987
m1-head,1,permutation_random,436,view,0.9914637954563182,-0.1303822928903752
m1-head,1,permutation_random,453,view,0.8885971125890694,-0.45868853430009404
m1-head,1,permutation_random,406,view,0.9383360970796962,-0.3457244118040302
m1-head,1,permutation_random,539,view,0.9627694263701883,-0.2703239383532623
m1-head,1,permutation_random,436,view,0.9879822015985125,-0.15456768525327721
m1-head,1,permutation_random,453,view,0.8727824505686179,-0.48810940779648737
m1-head,1,permutation_random,406,view,0.9352887624848806,-0.35388547691237693
m1-head,1,permutation_random,539,view,0.9674698048480055,-0.2529865148725554
m1-head,1,permutation_random,436,view,0.9923651344424715,-0.12333466642828064
m1-head,1,permutation_random,453,view,0.9042837146668682,-0.42693203602949503
m1-head,1,permutation_random,406,view,0.9330070821597817,-0.3598580062186892
m1-head,1,permutation_random,539,view,0.9688282658687408,-0.2477333067106003
m1-head,1,permutation_random,436,view,0.9962931461390103,-0.08602306060837484
m1-head,1,permutation_random,453,view,0.8780560264949845,-0.4785578484737647
m1-head,1,permutation_random,406,view,0.9460991925172526,-0.3238770104811425
m1-head,1,permutation_random,539,view,0.9570014624744911,-0.29008309296076673
m1-head,1,permutation_random,436,view,0.991668102028506,-0.12881915781117556
m1-head,1,permutation_random,453,view,0.8866616123654092,-0.4624188416982732
m1-head,1,permutation_random,406,view,0.9355174092217121,-0.35328059250841315
m1-head,1,permutation_random,539,view,0.9695879516892397,-0.24474313869660155
m1-head,1,permutation_random,436,view,0.9948742790814031,-0.10111957684967901
m1-head,1,permutation_random,453,view,0.8821326580127812,-0.4710010336159627
m1-head,1,permutation_random,406,view,0.8877835112947785,-0.46026127044659493
m1-head,1,permutation_random,539,view,0.9691047561260832,-0.2466494914930997
m1-head,1,permutation_random,436,view,0.9948551951078521,-0.10130716049182921
m1-head,1,permutation_random,453,view,0.9054930901630718,-0.4243610062988008
