campaign,variant,repetition,metryka,wartość
kidney-architecture-predictive__cfg_529dc0e4494b,0004,3-4,knn_overlap,0.6337559035545614
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,average_precision,0.34769966948280784
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,average_precision,0.3385723864862955
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,average_precision,0.3716492385727699
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,average_precision,0.36677015290867737
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,average_precision,0.33559963629962586
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,sd_cos_theta,0.026498926351430176
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,effective_rank,2.131877602136108
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,participation_ratio,1.5500438656291722
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,two_nn_intrinsic_dimension,5.263434297441592
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,rsa_spearman_r,0.6682927989000584
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,sd_cos_theta,0.02496410026490075
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,effective_rank,2.3712745916249527
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,participation_ratio,1.6983657189464743
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,two_nn_intrinsic_dimension,5.20277172382554
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,rsa_spearman_r,0.6336232453305265
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,sd_cos_theta,0.03144816003017526
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,effective_rank,2.356019990157333
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,participation_ratio,1.6815553200574564
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,two_nn_intrinsic_dimension,5.132774686715869
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,rsa_spearman_r,0.6663599611820992
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,sd_cos_theta,0.032317915208661376
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,effective_rank,2.589331013066142
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,participation_ratio,1.9027964799757324
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,two_nn_intrinsic_dimension,5.107138868625455
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,rsa_spearman_r,0.6205757413773192
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,sd_cos_theta,0.024616824479734654
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,effective_rank,2.5136690529241923
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,participation_ratio,1.8350477991973426
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,two_nn_intrinsic_dimension,5.108044173562959
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,rsa_spearman_r,0.6590100626586866
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-1,procrustes_distance,0.1422209497276313
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-1,linear_cka,0.9922305966713825
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-1,knn_overlap,0.6015659955257271
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-2,procrustes_distance,0.15574527061346502
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-2,linear_cka,0.9942321818211525
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-2,knn_overlap,0.6489187173750933
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-3,procrustes_distance,0.20963424715033385
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-3,linear_cka,0.9797462817455118
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-3,knn_overlap,0.6167785234899329
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-4,procrustes_distance,0.20230037003719661
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-4,linear_cka,0.9856974051199116
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0-4,knn_overlap,0.6144916728809348
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-2,procrustes_distance,0.1889853000076445
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-2,linear_cka,0.9864999570618065
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-2,knn_overlap,0.6103405418841661
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-3,procrustes_distance,0.18491264355885206
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-3,linear_cka,0.987359523074746
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-3,knn_overlap,0.632314193388019
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-4,procrustes_distance,0.18275084533096947
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-4,linear_cka,0.9911976950925014
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1-4,knn_overlap,0.5912503107133981
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2-3,procrustes_distance,0.16416865809103257
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2-3,linear_cka,0.9833160864201006
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2-3,knn_overlap,0.6319413373104649
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2-4,procrustes_distance,0.1928476459612306
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2-4,linear_cka,0.9848196768129608
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2-4,knn_overlap,0.6210539398458862
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3-4,procrustes_distance,0.18288138846471053
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3-4,linear_cka,0.9863087797899621
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3-4,knn_overlap,0.6261247825006213
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,average_precision,0.35607234692851525
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,average_precision,0.3260187726378997
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,average_precision,0.35567641137565514
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,average_precision,0.34309015668922277
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,average_precision,0.35606090095899956
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,sd_cos_theta,0.023731847031597104
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,effective_rank,2.2669116028436496
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,participation_ratio,1.6364251409958224
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,two_nn_intrinsic_dimension,5.306172053241321
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,rsa_spearman_r,0.6560003850911427
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,sd_cos_theta,0.026707019795097427
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,effective_rank,2.2568833803903994
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,participation_ratio,1.6185899513515793
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,two_nn_intrinsic_dimension,5.165490218962253
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,rsa_spearman_r,0.6423200663501545
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,sd_cos_theta,0.03065758341861054
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,effective_rank,2.353745140917977
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,participation_ratio,1.6826321913215343
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,two_nn_intrinsic_dimension,5.146421243429041
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,rsa_spearman_r,0.6829663566315441
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,sd_cos_theta,0.03080283112886517
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,effective_rank,2.6688468479916483
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,participation_ratio,1.9727861370529123
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,two_nn_intrinsic_dimension,5.146728718655421
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,rsa_spearman_r,0.6130690578190839
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,sd_cos_theta,0.02219451653686789
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,effective_rank,2.4657184876344416
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,participation_ratio,1.788518406906025
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,two_nn_intrinsic_dimension,5.280378912781951
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,rsa_spearman_r,0.6575433380036972
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-1,procrustes_distance,0.15576456310198272
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-1,linear_cka,0.9869510103220032
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-1,knn_overlap,0.5877454635843897
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-2,procrustes_distance,0.15445041131484144
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-2,linear_cka,0.9931105977429725
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-2,knn_overlap,0.6437484464330102
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-3,procrustes_distance,0.20444839612897903
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-3,linear_cka,0.9807704315092213
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-3,knn_overlap,0.6185930897340294
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0-4,procrustes_distance,0.17524467465048935
