campaign,variant,repetition,metryka,wartość
kidney-architecture-predictive__cfg_529dc0e4494b,0000,2,knn_overlap_vs_0004,0.46845637583892613
kidney-architecture-predictive__cfg_529dc0e4494b,0000,2,trustworthiness_vs_0004,0.994702457128529
kidney-architecture-predictive__cfg_529dc0e4494b,0000,2,continuity_vs_0004,0.9939315436551742
kidney-architecture-predictive__cfg_529dc0e4494b,0000,3,knn_overlap_vs_0004,0.4780263484961471
kidney-architecture-predictive__cfg_529dc0e4494b,0000,3,trustworthiness_vs_0004,0.9949503083408889
kidney-architecture-predictive__cfg_529dc0e4494b,0000,3,continuity_vs_0004,0.9952039714250669
kidney-architecture-predictive__cfg_529dc0e4494b,0000,4,knn_overlap_vs_0004,0.5023365647526721
kidney-architecture-predictive__cfg_529dc0e4494b,0000,4,trustworthiness_vs_0004,0.9959341955930567
kidney-architecture-predictive__cfg_529dc0e4494b,0000,4,continuity_vs_0004,0.9957828698334545
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,knn_overlap_vs_0004,0.8066616952522994
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,trustworthiness_vs_0004,0.9995050046760138
kidney-architecture-predictive__cfg_529dc0e4494b,0005,0,continuity_vs_0004,0.9996279409614306
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,knn_overlap_vs_0004,0.8305990554312702
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,trustworthiness_vs_0004,0.9996345405682764
kidney-architecture-predictive__cfg_529dc0e4494b,0005,1,continuity_vs_0004,0.9996715517092998
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,knn_overlap_vs_0004,0.8478001491424311
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,trustworthiness_vs_0004,0.9997337579659317
kidney-architecture-predictive__cfg_529dc0e4494b,0005,2,continuity_vs_0004,0.9997562549340047
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,knn_overlap_vs_0004,0.8520507084265474
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,trustworthiness_vs_0004,0.9997755203276729
kidney-architecture-predictive__cfg_529dc0e4494b,0005,3,continuity_vs_0004,0.9997605161463196
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,knn_overlap_vs_0004,0.8234899328859062
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,trustworthiness_vs_0004,0.9996875483127351
kidney-architecture-predictive__cfg_529dc0e4494b,0005,4,continuity_vs_0004,0.9996398934448816
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,knn_overlap_vs_0004,0.8113348247576435
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,trustworthiness_vs_0004,0.9995932558096621
kidney-architecture-predictive__cfg_529dc0e4494b,0006,0,continuity_vs_0004,0.9996763215379317
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,knn_overlap_vs_0004,0.813994531444196
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,trustworthiness_vs_0004,0.9994292022368574
kidney-architecture-predictive__cfg_529dc0e4494b,0006,1,continuity_vs_0004,0.9995120198596064
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,knn_overlap_vs_0004,0.8380313199105147
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,trustworthiness_vs_0004,0.9997151500518928
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,continuity_vs_0004,0.9997287400317793
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,knn_overlap_vs_0004,0.8050956997265724
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,trustworthiness_vs_0004,0.9993173376602936
