campaign,variant,repetition,class_index,prior,estimator
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,394,0.4501385986804962,-1.2043323516845703
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,399,0.271093487739563,-0.8991364240646362
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,400,0.025347955524921417,0.013484771363437176
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,401,0.27972161769866943,-0.9757528901100159
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,402,0.14877954125404358,-0.1585751175880432
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,403,0.2817333936691284,-0.9114832878112793
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,404,0.29067444801330566,-1.012005090713501
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,408,0.2569218873977661,-0.8007344007492065
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,409,0.07170744985342026,0.04590390995144844
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,410,0.31271421909332275,-1.0551997423171997
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,411,0.34803149104118347,-1.126798391342163
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,412,0.0024140910245478153,0.00024555824347771704
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,413,0.36591362953186035,-1.227867603302002
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,414,0.24261614680290222,-0.7273948788642883
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,417,0.34767383337020874,-1.0476139783859253
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,418,0.24199028313159943,-0.709182620048523
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,419,0.3460644483566284,-1.1508283615112305
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,422,0.3503114581108093,-1.0747689008712769
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,426,0.31262481212615967,-1.0901877880096436
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,429,0.0225762240588665,0.015980897471308708
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,431,0.2787381112575531,-0.9703726172447205
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,434,0.09048371016979218,-0.03739120066165924
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,435,0.28347688913345337,-0.9839195013046265
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,436,0.020251542329788208,0.007994168438017368
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,437,0.16889697313308716,-0.29273056983947754
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,438,0.2934461832046509,-0.9608945846557617
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,439,0.32107412815093994,-1.1222139596939087
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,440,0.32245999574661255,-1.0320219993591309
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,441,0.15284773707389832,0.014828711748123169
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,442,0.3579113483428955,-1.1006826162338257
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,443,0.36770182847976685,-1.2564862966537476
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,444,0.04300658777356148,0.02759569324553013
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,445,0.05579232797026634,0.03204316273331642
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,446,0.02749381586909294,0.018411830067634583
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,447,0.4626114070415497,-1.27231764793396
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,449,0.2671594023704529,-0.8706066608428955
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,450,0.11171877384185791,0.05812903493642807
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,451,0.0017435102490708232,0.00017047203436959535
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,452,0.02338092029094696,0.01247599720954895
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,453,0.0002682323392946273,4.735394031740725e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,457,0.3169165253639221,-0.9578866958618164
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,459,0.28960153460502625,-1.0391767024993896
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,460,0.037194885313510895,0.023336630314588547
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,461,0.1670193374156952,-0.06924816966056824
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,463,0.21767055988311768,-0.5694555044174194
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,464,0.00415760139003396,0.0006575725274160504
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,465,0.031249068677425385,0.011547963134944439
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,466,0.015512770973145962,0.0067824418656528
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,467,0.009343426674604416,0.0033127188216894865
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,468,0.015736298635601997,0.009050311520695686
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,469,0.048058293759822845,0.031399134546518326
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,470,0.07438977062702179,0.03351350501179695
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,471,0.23483741283416748,-0.7351589798927307
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,472,0.005364647135138512,0.001403990900143981
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,473,0.22482341527938843,-0.4477114677429199
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,475,0.306187242269516,-1.0599539279937744
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,477,0.3631865978240967,-1.1925392150878906
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,478,0.042559534311294556,0.022520406171679497
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,479,0.05159002169966698,0.03180772811174393
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,480,0.275429904460907,-0.9006295204162598
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,481,0.17716747522354126,-0.25383442640304565
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,484,0.0075105056166648865,0.0019474735017865896
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,490,0.03612195700407028,-0.010243598371744156
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,491,0.3576878309249878,-1.1948460340499878
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,493,0.3124459981918335,-0.32305026054382324
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,494,0.35138437151908875,-1.0776734352111816
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,498,0.030802013352513313,0.015205138362944126
kidney-architecture-predictive__cfg_529dc0e4494b,0006,2,499,0.030802013352513313,0.014879672788083553
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,2,0.3499538004398346,-1.1041334867477417
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,4,0.3715018033981323,-1.2000595331192017
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,5,0.34038686752319336,-1.0792638063430786
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,7,0.31155186891555786,-1.060391902923584
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,9,0.0348702073097229,-0.015397954732179642
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,10,0.19397668540477753,-0.2402544617652893
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,11,0.19960957765579224,-0.257668137550354
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,12,0.03527255356311798,-0.015887849032878876
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,14,0.00022352696396410465,4.577009895001538e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,15,0.019759783521294594,0.009956598281860352
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,17,0.19057908654212952,-0.18985551595687866
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,22,0.01198104489594698,0.005895906127989292
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,24,0.013188090175390244,0.005659425165504217
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,29,0.0005364646785892546,7.710687350481749e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,32,0.2130211889743805,-0.12453573942184448
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,33,0.0368819460272789,-0.028295166790485382
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,34,0.0009388132020831108,9.071058593690395e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,36,0.05896640941500664,0.0536448135972023
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,43,0.00599052244797349,0.0016419796738773584
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,55,0.00022352696396410465,5.458265877678059e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,57,0.016540994867682457,0.007048019208014011
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,58,9.999999747378752e-05,5.500399129232392e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,62,0.0004917593323625624,6.979469617363065e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,64,0.000670580891892314,8.809943392407149e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,67,0.25187018513679504,-0.7142596244812012
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,72,0.0004023485234938562,6.87343199388124e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,74,0.0003576431190595031,6.178328476380557e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,77,0.00022352696396410465,6.812978972448036e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,82,0.3668077290058136,-1.2391107082366943
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,87,9.999999747378752e-05,6.523863703478128e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,88,0.0004023485234938562,8.1156991655007e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,95,0.0004023485234938562,7.270542118931189e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,97,0.0368819460272789,-0.018744710832834244
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,98,0.00022352696396410465,6.455519906012341e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,105,0.03522785007953644,-0.01671232283115387
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,106,0.006079932674765587,0.001621405128389597
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,107,0.005677584558725357,-0.0009124091593548656
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,110,0.001341161783784628,0.0001315330300712958
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,113,0.34119153022766113,-1.0520408153533936
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,119,0.0002682323392946273,7.77062596171163e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,121,0.00017882155952975154,5.682426490238868e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,122,0.0004470539279282093,7.714997627772391e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,124,0.38741692900657654,-1.1121522188186646
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,126,0.0008941078558564186,8.48595445859246e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,130,0.4158048629760742,-0.9446227550506592
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,135,0.4206777513027191,-1.3448721170425415
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,138,0.00017882155952975154,6.18452686467208e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,140,0.0004470539279282093,8.009880548343062e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,142,0.46860188245773315,-1.7071986198425293
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,143,9.999999747378752e-05,6.002723966958001e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,145,0.0025035019498318434,0.00034831854281947017
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,148,0.03683724254369736,0.015217151492834091
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,154,0.0004023485234938562,7.002026541158557e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,157,0.0002682323392946273,6.53131355647929e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,173,0.4016779065132141,-1.1744784116744995
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,175,0.30985307693481445,-0.9865462779998779
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,177,0.0035764314234256744,0.0005746898823417723
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,178,0.0004023485234938562,5.4789201385574415e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,179,0.0007152862381190062,8.419765072176233e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,182,0.12817035615444183,-0.013214319944381714
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,184,0.0004470539279282093,7.970458682393655e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,187,0.00013411616964731365,5.9998004871886224e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,189,0.0004917593323625624,6.485291669378057e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,192,0.0002682323392946273,5.909022729611024e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,194,0.29711201786994934,-0.983159065246582
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,197,0.3012249171733856,-0.7525005340576172
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,199,0.3719935417175293,-1.2809332609176636
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,200,0.000670580891892314,7.473232835764065e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,207,0.03625607490539551,-0.01746835559606552
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,214,0.38160520792007446,-1.006680965423584
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,218,0.25249606370925903,-0.7129124402999878
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,219,0.2759663760662079,-0.8705548048019409
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,231,0.3566149175167084,-1.2568402290344238
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,232,0.037194885313510895,-0.030038323253393173
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,233,0.037016063928604126,-0.028365544974803925
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,237,0.0004470539279282093,7.346335769398138e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,243,0.04412422329187393,0.02796892821788788
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,250,0.0003576431190595031,6.159945041872561e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,251,0.21181413531303406,-0.23412859439849854
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,255,0.03625607490539551,-0.016817808151245117
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,256,0.02583971619606018,0.0029115863144397736
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,261,0.17949214577674866,-0.24932250380516052
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,263,0.10277768969535828,0.06836990267038345
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,269,0.205510675907135,-0.18933260440826416
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,271,0.33050695061683655,-1.0784540176391602
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,273,0.3394927382469177,-1.160077691078186
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,291,0.05150061100721359,0.035514604300260544
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,292,0.12575626373291016,0.068987637758255
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,295,0.09786010533571243,0.05154436081647873
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,298,0.32138705253601074,-1.1086995601654053
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,309,0.3636336326599121,-1.1806671619415283
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,310,0.07385330647230148,-0.44957810640335083
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,316,0.36461716890335083,-1.1605958938598633
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,318,0.37101003527641296,-1.1892285346984863
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,319,0.3626501262187958,-1.1675963401794434
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,320,0.30667901039123535,-1.0208122730255127
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,323,0.3597889840602875,-1.1115490198135376
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,326,0.3728429675102234,-0.48402392864227295
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,327,0.016362173482775688,0.007396554574370384
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,328,0.037373706698417664,0.026086416095495224
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,330,0.0004470539279282093,7.175076461862773e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,331,0.128662109375,0.048934221267700195
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,332,0.006124638486653566,0.0017799600027501583
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,334,0.17908979952335358,-0.2808043956756592
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,335,0.3109707236289978,-0.9543057680130005
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,337,0.029013797640800476,0.01782095804810524
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,338,0.35518431663513184,-1.096445918083191
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,339,0.05981581658124924,0.05058598890900612
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,340,0.421705961227417,-0.6614552736282349
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,341,0.021235061809420586,-0.02703721448779106
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,342,0.3590736985206604,-1.1585520505905151
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,343,0.2627335786819458,-0.7761921286582947
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,344,0.37928053736686707,-0.8366789817810059
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,347,0.34897029399871826,-0.5888335704803467
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,350,0.3014484643936157,-1.00459885597229
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,353,0.004738771356642246,0.000764545809943229
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,354,0.3365868926048279,-1.0220963954925537
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,356,0.22218579053878784,-0.5777347683906555
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,357,0.023067982867360115,0.014069038443267345
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,359,0.2884838879108429,-0.9225965142250061
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,360,0.0003576431190595031,6.57942655379884e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,361,0.3362739682197571,-1.049187183380127
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,362,0.07193097472190857,0.03939450532197952
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,366,0.28526511788368225,-0.8669306635856628
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,367,0.2549101412296295,-0.7354148626327515
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,368,0.3541114032268524,-1.1466846466064453
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,369,0.007108157034963369,0.0021116924472153187
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,370,0.17712275683879852,-0.14562705159187317
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,371,0.34821030497550964,-1.1311016082763672
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,372,0.46162790060043335,-1.4554187059402466
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,373,0.005141119938343763,0.0012912803795188665
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,374,0.36059367656707764,-1.096165418624878
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,376,0.27033349871635437,-0.8398416638374329
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,380,0.11846928298473358,0.025470733642578125
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,384,0.21574822068214417,-0.35397183895111084
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,387,0.20600244402885437,0.044410765171051025
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,394,0.4501385986804962,-1.2683653831481934
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,399,0.271093487739563,-0.8384515047073364
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,400,0.025347955524921417,0.015461699105799198
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,401,0.27972161769866943,-0.8834967017173767
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,402,0.14877954125404358,-0.16733375191688538
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,403,0.2817333936691284,-0.9076430797576904
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,404,0.29067444801330566,-0.947985827922821
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,408,0.2569218873977661,-0.7386795282363892
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,409,0.07170744985342026,0.04646025598049164
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,410,0.31271421909332275,-1.0351444482803345
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,411,0.34803149104118347,-0.9907790422439575
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,412,0.0024140910245478153,0.00032563882996328175
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,413,0.36591362953186035,-1.2178224325180054
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,414,0.24261614680290222,-0.6513564586639404
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,417,0.34767383337020874,-1.1065398454666138
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,418,0.24199028313159943,-0.6134029030799866
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,419,0.3460644483566284,-1.119634747505188
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,422,0.3503114581108093,-1.0874428749084473
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,426,0.31262481212615967,-1.0625245571136475
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,429,0.0225762240588665,0.014267781749367714
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,431,0.2787381112575531,-0.8809144496917725
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,434,0.09048371016979218,-0.04809063673019409
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,435,0.28347688913345337,-0.8842678666114807
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,436,0.020251542329788208,0.011332092806696892
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,437,0.16889697313308716,-0.2818676829338074
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,438,0.2934461832046509,-0.9480321407318115
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,439,0.32107412815093994,-1.0695374011993408
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,440,0.32245999574661255,-1.0135185718536377
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,441,0.15284773707389832,0.02287718653678894
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,442,0.3579113483428955,-1.1734192371368408
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,443,0.36770182847976685,-1.2259764671325684
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,444,0.04300658777356148,0.028418388217687607
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,445,0.05579232797026634,0.02904929220676422
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,446,0.02749381586909294,0.014832396060228348
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,447,0.4626114070415497,-1.3869582414627075
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,449,0.2671594023704529,-0.7953370213508606
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,450,0.11171877384185791,0.06403111666440964
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,451,0.0017435102490708232,0.00018048519268631935
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,452,0.02338092029094696,0.012276837602257729
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,453,0.0002682323392946273,5.783233791589737e-05
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,457,0.3169165253639221,-0.8882867097854614
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,459,0.28960153460502625,-0.951826810836792
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,460,0.037194885313510895,0.02359154261648655
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,461,0.1670193374156952,-0.08079397678375244
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,463,0.21767055988311768,-0.5153056979179382
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,464,0.00415760139003396,0.0007262625731527805
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,465,0.031249068677425385,0.014498008415102959
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,466,0.015512770973145962,0.008013171143829823
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,467,0.009343426674604416,0.0034846430644392967
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,468,0.015736298635601997,0.007601294666528702
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,469,0.048058293759822845,0.0310499407351017
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,470,0.07438977062702179,0.021707795560359955
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,471,0.23483741283416748,-0.6687124371528625
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,472,0.005364647135138512,0.0014136901590973139
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,473,0.22482341527938843,-0.41777026653289795
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,475,0.306187242269516,-1.0108565092086792
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,477,0.3631865978240967,-1.1758809089660645
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,478,0.042559534311294556,0.02690926194190979
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,479,0.05159002169966698,0.03120381571352482
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,480,0.275429904460907,-0.8901214003562927
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,481,0.17716747522354126,-0.25352025032043457
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,484,0.0075105056166648865,0.0022580286022275686
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,490,0.03612195700407028,-0.018083658069372177
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,491,0.3576878309249878,-1.1073077917099
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,493,0.3124459981918335,-0.3439795970916748
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,494,0.35138437151908875,-1.0865012407302856
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,498,0.030802013352513313,0.014496060088276863
kidney-architecture-predictive__cfg_529dc0e4494b,0006,3,499,0.030802013352513313,0.014506501145660877
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,2,0.3499538004398346,-0.986892819404602
kidney-architecture-predictive__cfg_529dc0e4494b,0006,4,4,0.3715018033981323,-1.06340754032135
