variant,order,source_id,kind,sphere_a,sphere_b
m0-reconstruction,0,436,perturbed,0.9899567390281577,-0.1413706293850886
m0-reconstruction,0,453,perturbed,0.8668672455680387,-0.4985390441693425
m0-reconstruction,0,406,perturbed,0.9360104876549347,-0.35197211111105314
m0-reconstruction,0,539,perturbed,0.974973086681111,-0.22232291885342492
m0-reconstruction,0,436,perturbed,0.9897554448967747,-0.142773104250022
m0-reconstruction,0,453,perturbed,0.8933432838621651,-0.4493748737728479
m0-reconstruction,0,406,perturbed,0.940288394113549,-0.340378812347894
m0-reconstruction,0,539,perturbed,0.9718954326468505,-0.23541297330476782
m0-reconstruction,0,436,original,0.9918589106316105,-0.12734167189366982
m0-reconstruction,0,453,original,0.8890568265869234,-0.4577968535269648
m0-reconstruction,0,406,original,0.9379805031263138,-0.34668800924593196
m0-reconstruction,0,539,original,0.9694776225241416,-0.2451798103942045
m1-head,1,436,perturbed,0.9909967370376072,-0.13388602309731756
m1-head,1,453,perturbed,0.860944769405876,-0.5086984411541504
m1-head,1,406,perturbed,0.936292189042632,-0.351222061860806
m1-head,1,539,perturbed,0.9733553891840719,-0.22930173646600194
m1-head,1,436,perturbed,0.9959676537481362,-0.08971305750799337
m1-head,1,453,perturbed,0.8537008516069139,-0.5207637237419958
m1-head,1,406,perturbed,0.9400672339162696,-0.3409891431072452
m1-head,1,539,perturbed,0.954059349419192,-0.2996176860364349
m1-head,1,436,perturbed,0.9875050242109162,-0.15758752221606076
m1-head,1,453,perturbed,0.8944147408100249,-0.4472384950132711
m1-head,1,406,perturbed,0.9386616757449325,-0.3448394677059384
m1-head,1,539,perturbed,0.9760104763829549,-0.21772356324182598
m1-head,1,436,perturbed,0.9904054832591057,-0.13819181860840005
m1-head,1,453,perturbed,0.8979488201876863,-0.44009989357365453
m1-head,1,406,perturbed,0.9443606112771757,-0.32891189681767163
m1-head,1,539,perturbed,0.977024183464432,-0.2131284704718249
m1-head,1,436,perturbed,0.9896847413739361,-0.1432623910578242
m1-head,1,453,perturbed,0.8847884663897606,-0.46599288593674376
m1-head,1,406,perturbed,0.9367150736533146,-0.35009266029247904
m1-head,1,539,perturbed,0.9625960396383156,-0.2709407028717358
m1-head,1,436,perturbed,0.9941284949263692,-0.10820598678183897
m1-head,1,453,perturbed,0.8915827750737045,-0.4528577648576557
m1-head,1,406,perturbed,0.9454038196332736,-0.32590123936986887
m1-head,1,539,perturbed,0.9691550128512338,-0.24645194473836965
m1-head,1,436,perturbed,0.9962644521477904,-0.08635474154128825
m1-head,1,453,perturbed,0.8757045631076981,-0.4828473031428833
m1-head,1,406,perturbed,0.9242493973095851,-0.3817892763984713
m1-head,1,539,perturbed,0.9655271826009119,-0.26030224674163904
m1-head,1,436,perturbed,0.9947990738377717,-0.10185677538343482
m1-head,1,453,perturbed,0.881729281571822,-0.47175573554418865
m1-head,1,406,perturbed,0.9389581243426657,-0.3440314531127976
m1-head,1,539,perturbed,0.9687826230668724,-0.2479117368009634
m1-head,1,436,perturbed,0.9914895911654805,-0.130185984693085
m1-head,1,453,perturbed,0.890662920446769,-0.45466423010968443
m1-head,1,406,perturbed,0.929594179797049,-0.36858467261601024
m1-head,1,539,perturbed,0.9657859540344623,-0.25934049238355195
m1-head,1,436,perturbed,0.9938551960581808,-0.11068807193259199
m1-head,1,453,perturbed,0.8827110054700705,-0.4699162487316403
m1-head,1,406,perturbed,0.9397911364554884,-0.34174935236178755
m1-head,1,539,perturbed,0.9637824115425304,-0.2666898258300536
m1-head,1,436,perturbed,0.9889725018211184,-0.1480992594231243
m1-head,1,453,perturbed,0.8999273620001349,-0.43603984121118794
m1-head,1,406,perturbed,0.931787506021468,-0.36300419229299913
m1-head,1,539,perturbed,0.9722228143245182,-0.23405725647138764
m1-head,1,436,perturbed,0.9927723921840816,-0.12001240484673095
m1-head,1,453,perturbed,0.8928182785250801,-0.45041705288711287
m1-head,1,406,perturbed,0.9377166242282852,-0.3474011120389636
m1-head,1,539,perturbed,0.9742718378702553,-0.22537609885015486
m1-head,1,436,perturbed,0.989484100738633,-0.1446416758249797
m1-head,1,453,perturbed,0.8772691478709844,-0.47999879395027295
m1-head,1,406,perturbed,0.9326831018730308,-0.360696869241336
m1-head,1,539,perturbed,0.9637800395622794,-0.2666983977104672
m1-head,1,436,perturbed,0.9942408964695588,-0.1071682778969958
m1-head,1,453,perturbed,0.8910549277310957,-0.4538954899160506
m1-head,1,406,perturbed,0.9417649292027305,-0.33627194073216393
m1-head,1,539,perturbed,0.9700221349658176,-0.2430165790154183
m1-head,1,436,perturbed,0.9908090251530889,-0.1352681620899217
m1-head,1,453,perturbed,0.8865781813234637,-0.4625787807511054
m1-head,1,406,perturbed,0.9369813275265086,-0.34937943824252354
m1-head,1,539,perturbed,0.965407736201995,-0.2607449000102182
m1-head,1,436,perturbed,0.9923701695085334,-0.12329414693976554
m1-head,1,453,perturbed,0.8990758440201944,-0.4377929038933531
m1-head,1,406,perturbed,0.9467712216398565,-0.3219072131446783
m1-head,1,539,perturbed,0.9740862710379667,-0.22617678168934202
m1-head,1,436,perturbed,0.9981563503854985,-0.06069514136322327
m1-head,1,453,perturbed,0.8937807625360691,-0.4485041231922428
m1-head,1,406,perturbed,0.9362236555790313,-0.3514047050542083
m1-head,1,539,perturbed,0.971712177489133,-0.2361682538346917
m1-head,1,436,perturbed,0.9911591797522091,-0.13267810819018874
m1-head,1,453,perturbed,0.8847608424229905,-0.466045332253162
m1-head,1,406,perturbed,0.9280890375329601,-0.372358346772492
m1-head,1,539,perturbed,0.963793570014836,-0.266649497276963
m1-head,1,436,perturbed,0.9922907623523969,-0.12393160593689914
m1-head,1,453,perturbed,0.8903354939579052,-0.4553050715715042
m1-head,1,406,perturbed,0.9368069286750362,-0.34984679273425584
m1-head,1,539,perturbed,0.9646441038064073,-0.2635559769603663
m1-head,1,436,perturbed,0.9922546158124917,-0.1242206802380513
m1-head,1,453,perturbed,0.8875502477578181,-0.46071092640074796
m1-head,1,406,perturbed,0.9254943079453861,-0.3787615159446518
m1-head,1,539,perturbed,0.9648853935975167,-0.2626712340972366
m1-head,1,436,perturbed,0.9908176461840389,-0.13520499994571367
m1-head,1,453,perturbed,0.8748264494488972,-0.48443645955340287
m1-head,1,406,perturbed,0.9409596218672149,-0.3385188178159489
m1-head,1,539,perturbed,0.9751391926335827,-0.22159321963887837
m1-head,1,436,perturbed,0.9890973613290848,-0.14726306329776573
m1-head,1,453,perturbed,0.8897310816911255,-0.4564850515326209
m1-head,1,406,perturbed,0.9420417617046635,-0.33549563216884587
m1-head,1,539,perturbed,0.9577148025997407,-0.2877192327275663
m1-head,1,436,perturbed,0.9871253575076797,-0.15994851848434036
m1-head,1,453,perturbed,0.9149709533573074,-0.4035197077125476
m1-head,1,406,perturbed,0.9330573082647802,-0.35972775746900987
m1-head,1,539,perturbed,0.9661012314143768,-0.25816353472096837
m1-head,1,436,perturbed,0.9962898375190261,-0.08606137145265885
m1-head,1,453,perturbed,0.8856841519071856,-0.46428825427793124
m1-head,1,406,perturbed,0.9268038209570251,-0.37554583935847086
m1-head,1,539,perturbed,0.967466251880476,-0.25300010172397813
m1-head,1,436,perturbed,0.9937402786984404,-0.11171507728299594
m1-head,1,453,perturbed,0.8802499569071185,-0.474510287944335
m1-head,1,406,perturbed,0.940822722970392,-0.3388991058450535
m1-head,1,539,perturbed,0.9736661300531771,-0.2279786551133011
m1-head,1,436,perturbed,0.9881719337715448,-0.1533500221917348
m1-head,1,453,perturbed,0.901104673831952,-0.43360162222737497
m1-head,1,406,perturbed,0.933435311123281,-0.35874575948460136
m1-head,1,539,perturbed,0.9729439922645002,-0.23104109573064227
m1-head,1,436,perturbed,0.9903147668897418,-0.13884042091594176
m1-head,1,453,perturbed,0.884505790942516,-0.4665292121498437
m1-head,1,406,perturbed,0.9532170864640441,-0.30228659592016166
m1-head,1,539,perturbed,0.9680024725542927,-0.2509406565879183
m1-head,1,436,perturbed,0.9955799918874455,-0.09391740921359501
m1-head,1,453,perturbed,0.8955187828386167,-0.4450237180007851
m1-head,1,406,perturbed,0.9281309611404727,-0.37225383674646273
m1-head,1,539,perturbed,0.965154561030864,-0.2616804794426204
m1-head,1,436,perturbed,0.9901358774125935,-0.14011047163004384
m1-head,1,453,perturbed,0.869254634053423,-0.49436462371072765
m1-head,1,406,perturbed,0.9299657155975607,-0.3676462536367215
m1-head,1,539,perturbed,0.9687922547500539,-0.2478740953312911
m1-head,1,436,perturbed,0.9946321050004218,-0.10347451716451583
m1-head,1,453,perturbed,0.8949011491590572,-0.44626442075724415
m1-head,1,406,perturbed,0.9529055489759097,-0.3032672331969279
m1-head,1,539,perturbed,0.9630981313099541,-0.26915049594469276
m1-head,1,436,perturbed,0.9968386978261127,-0.0794519384051757
m1-head,1,453,perturbed,0.8869094302707391,-0.4619433542078861
m1-head,1,406,perturbed,0.9265176326210516,-0.3762513474291909
m1-head,1,539,perturbed,0.961984929813036,-0.27310253534635676
m1-head,1,436,perturbed,0.9901796479612717,-0.1398008038721239
m1-head,1,453,perturbed,0.8963932489895923,-0.4432596791564537
m1-head,1,406,perturbed,0.9252842768680374,-0.3792743162683085
m1-head,1,539,perturbed,0.9693846256492403,-0.24554724098405545
m1-head,1,436,perturbed,0.9806062853491456,-0.19598804334384712
m1-head,1,453,perturbed,0.8764477608691525,-0.4814969599773695
m1-head,1,406,perturbed,0.9352589678569982,-0.3539642115285981
m1-head,1,539,perturbed,0.9749733646704629,-0.22232169975770788
m1-head,1,436,perturbed,0.9918327698373675,-0.12754511624023632
m1-head,1,453,perturbed,0.8721819782094573,-0.4891815582037383
m1-head,1,406,perturbed,0.9395711014498147,-0.3423538305910739
m1-head,1,539,perturbed,0.967590934641838,-0.252522836984963
m1-head,1,436,perturbed,0.9933268750790201,-0.11533307958148357
m1-head,1,453,perturbed,0.8842751188481608,-0.4669662880616447
m1-head,1,406,perturbed,0.9465130093934355,-0.322665652105987
m1-head,1,539,perturbed,0.9666534204740408,-0.2560881970842019
m1-head,1,436,perturbed,0.989760518224366,-0.1427379296621414
m1-head,1,453,perturbed,0.8881422150674615,-0.4595687171849959
m1-head,1,406,perturbed,0.9333499997245959,-0.3589676559442324
m1-head,1,539,perturbed,0.9726237998972038,-0.23238533489341287
m1-head,1,436,perturbed,0.9925698789541314,-0.12167594418364187
m1-head,1,453,perturbed,0.8899989374688997,-0.45596259858044197
m1-head,1,406,perturbed,0.9425240307295302,-0.3341383717823493
m1-head,1,539,perturbed,0.9727851960536545,-0.23170878778944273
m1-head,1,436,perturbed,0.9950396881976382,-0.09947873597682422
m1-head,1,453,perturbed,0.891598193002987,-0.45282740888092016
m1-head,1,406,perturbed,0.9398832930983039,-0.34149582040588383
m1-head,1,539,perturbed,0.9675493761011623,-0.2526820231165077
m1-head,1,436,perturbed,0.9958902088199061,-0.09056871411610068
m1-head,1,453,perturbed,0.8804841688019557,-0.4740755514568631
m1-head,1,406,perturbed,0.9372089820526766,-0.3487682955197985
m1-head,1,539,perturbed,0.9650357670751187,-0.26211823337138707
m1-head,1,436,perturbed,0.9921290805694155,-0.12521935748312338
m1-head,1,453,perturbed,0.908746243237106,-0.4173490929694784
m1-head,1,406,perturbed,0.9224916338476804,-0.3860170792607975
m1-head,1,539,perturbed,0.9729618790290478,-0.23096575927237434
m1-head,1,436,perturbed,0.9891578641273402,-0.14685611950149816
m1-head,1,453,perturbed,0.8897353954970946,-0.4564766434327481
m1-head,1,406,perturbed,0.9338270687028316,-0.3577247625729547
m1-head,1,539,perturbed,0.9661110262406299,-0.25812687767118786
m1-head,1,436,perturbed,0.9912514225022236,-0.13198718645125376
m1-head,1,453,perturbed,0.8742247217700309,-0.4855215091487831
m1-head,1,406,perturbed,0.9445666528384159,-0.32831971970265683
m1-head,1,539,perturbed,0.9717588699824476,-0.23597605516330672
m1-head,1,436,perturbed,0.9901329900774869,-0.14013087440037988
m1-head,1,453,perturbed,0.8810596156860191,-0.4730052363422673
m1-head,1,406,perturbed,0.9333697732117586,-0.3589162387725445
m1-head,1,539,perturbed,0.9741034318295041,-0.22610286176424754
m1-head,1,436,perturbed,0.9916089966709738,-0.1292733449756155
m1-head,1,453,perturbed,0.8901813368215717,-0.45560639544957987
m1-head,1,406,perturbed,0.9320164269388963,-0.36241603153841384
m1-head,1,539,perturbed,0.9768307960736203,-0.2140130739982417
m1-head,1,436,perturbed,0.9917242123239346,-0.12838647393892813
m1-head,1,453,perturbed,0.8921066383616276,-0.45182490612085097
m1-head,1,406,perturbed,0.9396081822341349,-0.3422520472965276
m1-head,1,539,perturbed,0.9545025541191086,-0.29820274006135206
m1-head,1,436,perturbed,0.9904594705876318,-0.1378043436299004
m1-head,1,453,perturbed,0.8913846214776139,-0.453247676875691
m1-head,1,406,perturbed,0.9314462584166415,-0.3638789189849267
m1-head,1,539,perturbed,0.9706293176058912,-0.24057998213467735
m1-head,1,436,perturbed,0.9887550744229145,-0.14954398283761364
m1-head,1,453,perturbed,0.8714933785603296,-0.49040727066949347
m1-head,1,406,perturbed,0.9318065948012537,-0.36295518991315157
m1-head,1,539,perturbed,0.968548758522753,-0.24882383801403263
m1-head,1,436,perturbed,0.9918254745127936,-0.12760183426374233
m1-head,1,453,perturbed,0.8815433635678362,-0.47210305882244136
m1-head,1,406,perturbed,0.9394689008740691,-0.34263418435770315
m1-head,1,539,perturbed,0.9724236563637274,-0.23322142385338296
m1-head,1,436,perturbed,0.9882232825165977,-0.1530187697379661
m1-head,1,453,perturbed,0.9010820948405371,-0.4336485424370626
m1-head,1,406,perturbed,0.9406752220231038,-0.33930830622279795
m1-head,1,539,perturbed,0.9728532613248214,-0.2314228422815222
m1-head,1,436,perturbed,0.9924494125405601,-0.12265465155425999
m1-head,1,453,perturbed,0.8734797619910587,-0.48686045782343346
m1-head,1,406,perturbed,0.9201610031608572,-0.39154020005869733
m1-head,1,539,perturbed,0.9615409170197605,-0.2746617281253393
m1-head,1,436,perturbed,0.9923330805875407,-0.12359230223456986
m1-head,1,453,perturbed,0.8866661709769632,-0.4624101007169398
m1-head,1,406,perturbed,0.9389590680618826,-0.34402887742798655
m1-head,1,539,perturbed,0.9681045604916994,-0.2505465225365808
m1-head,1,436,perturbed,0.9978381071315021,-0.06571995097549035
m1-head,1,453,perturbed,0.8735411628789209,-0.48675028172168766
m1-head,1,406,perturbed,0.9260378119631865,-0.3774307496938129
m1-head,1,539,perturbed,0.9716431550835766,-0.23645206528857518
m1-head,1,436,perturbed,0.9942629949270531,-0.106963063338177
m1-head,1,453,perturbed,0.8885881123701462,-0.4587059696084845
m1-head,1,406,perturbed,0.9312638536490077,-0.3643454883579585
m1-head,1,539,perturbed,0.9771749611696738,-0.2124360968927983
m1-head,1,436,perturbed,0.9905823490557824,-0.136918259334276
m1-head,1,453,perturbed,0.8902417574425384,-0.4554883240058086
m1-head,1,406,perturbed,0.9280122367445707,-0.3725497127261522
m1-head,1,539,perturbed,0.9683933099801902,-0.2494281403242444
m1-head,1,436,perturbed,0.9938662868210953,-0.11058844388293022
m1-head,1,453,perturbed,0.8812946451757296,-0.4725671892806192
m1-head,1,406,perturbed,0.9367356904967226,-0.35003749249134447
m1-head,1,539,perturbed,0.9741535460327863,-0.22588684944402593
m1-head,1,436,perturbed,0.9902212708640408,-0.13950567991448926
m1-head,1,453,perturbed,0.894094835312313,-0.447877690299313
m1-head,1,406,perturbed,0.9345392903459331,-0.35585996515444035
m1-head,1,539,perturbed,0.9693647736347624,-0.245625600530616
m1-head,1,436,perturbed,0.9891092294484856,-0.14718332860695502
m1-head,1,453,perturbed,0.8837736013972811,-0.46791475876838856
m1-head,1,406,perturbed,0.9443288819894724,-0.3290029827228207
m1-head,1,539,perturbed,0.9692453094271535,-0.24609658704147241
m1-head,1,436,perturbed,0.994574183435769,-0.10402977286850706
m1-head,1,453,perturbed,0.890534867594739,-0.45491499161713767
m1-head,1,406,perturbed,0.9385563527062016,-0.3451260245110935
m1-head,1,539,perturbed,0.9629186497264317,-0.2697919087167466
m1-head,1,436,perturbed,0.9910300971704938,-0.1336388659868133
m1-head,1,453,perturbed,0.8945002957890454,-0.44706735603632464
m1-head,1,406,perturbed,0.9204358881741623,-0.3908935606543559
m1-head,1,539,perturbed,0.9665256731984816,-0.2565699184398314
m1-head,1,436,perturbed,0.9888706722236554,-0.14877766504397053
m1-head,1,453,perturbed,0.8712805321625843,-0.49078532402108754
m1-head,1,406,perturbed,0.9396412092697918,-0.3421613622868648
m1-head,1,539,perturbed,0.9666790992318173,-0.2559912481089192
m1-head,1,436,perturbed,0.9912546464013517,-0.13196297203280433
m1-head,1,453,perturbed,0.8824446228366951,-0.47041629183798755
m1-head,1,406,perturbed,0.9427209890034701,-0.33358227904419435
m1-head,1,539,perturbed,0.972455742810671,-0.23308759785656905
m1-head,1,436,perturbed,0.9908305732385805,-0.13511023327529903
m1-head,1,453,perturbed,0.8879432984552136,-0.4599529309923736
m1-head,1,406,perturbed,0.9417736124259468,-0.3362476214610036
m1-head,1,539,perturbed,0.9707889126300844,-0.23993517273317427
m1-head,1,436,perturbed,0.9915680049590767,-0.12958738959280017
m1-head,1,453,perturbed,0.8959622611617545,-0.44413019101825946
m1-head,1,406,perturbed,0.9347396487637911,-0.3553333491651807
m1-head,1,539,perturbed,0.9704910148475028,-0.24113728475759202
m1-head,1,436,perturbed,0.9898172374721903,-0.14234407751262945
m1-head,1,453,perturbed,0.8755005285235822,-0.4832171608655141
m1-head,1,406,perturbed,0.9550425725387693,-0.2964686908233808
m1-head,1,539,perturbed,0.9629015838167725,-0.2698528115161133
m1-head,1,436,perturbed,0.9925379830146309,-0.12193585310829569
m1-head,1,453,perturbed,0.8738843300596455,-0.48613390920219096
m1-head,1,406,perturbed,0.9288258242535686,-0.37051665036767045
m1-head,1,539,perturbed,0.9622170073392337,-0.2722837321382404
m1-head,1,436,perturbed,0.9922579231124915,-0.12419425920905018
m1-head,1,453,perturbed,0.8752856997882957,-0.483606186629279
m1-head,1,406,perturbed,0.9260419941864384,-0.3774204883193336
m1-head,1,539,perturbed,0.9676272711554956,-0.25238356546369795
m1-head,1,436,perturbed,0.9948920079942741,-0.1009449970484966
m1-head,1,453,perturbed,0.8757193746524516,-0.4828204395614571
m1-head,1,406,perturbed,0.9391224293042364,-0.343582686958626
m1-head,1,539,perturbed,0.9683707271579706,-0.24951580066910214
m1-head,1,436,perturbed,0.9949298177966597,-0.10057165435203536
m1-head,1,453,perturbed,0.8818075296766242,-0.47160945771433516
m1-head,1,406,perturbed,0.9357828831453934,-0.3525767939216859
m1-head,1,539,perturbed,0.9717433100454008,-0.23604012239873098
m1-head,1,436,perturbed,0.9957117645165497,-0.09250990219073166
m1-head,1,453,perturbed,0.8893513775721336,-0.45722437294018803
m1-head,1,406,perturbed,0.927177613766025,-0.374622039569403
m1-head,1,539,perturbed,0.974636063148991,-0.2237957649497324
m1-head,1,436,perturbed,0.9868518078685072,-0.16162768731457675
m1-head,1,453,perturbed,0.8895035463577786,-0.45692826681759896
m1-head,1,406,perturbed,0.9310198114837486,-0.364968643344555
m1-head,1,539,perturbed,0.9787223188234498,-0.2051892361622538
m1-head,1,436,perturbed,0.9898336461941694,-0.14222992955758476
m1-head,1,453,perturbed,0.898493563466938,-0.4389866927464696
m1-head,1,406,perturbed,0.923665933561555,-0.3831986993426006
m1-head,1,539,perturbed,0.977322849676208,-0.21175468708100847
m1-head,1,436,perturbed,0.9842919302977866,-0.17654856541659267
m1-head,1,453,perturbed,0.8800337436626385,-0.4749111601290512
m1-head,1,406,perturbed,0.9372716954050301,-0.3485997260362955
m1-head,1,539,perturbed,0.971300545401274,-0.23785552443276822
m1-head,1,436,perturbed,0.9931168070677001,-0.1171281670635064
m1-head,1,453,perturbed,0.8865836407133483,-0.46256831713754926
m1-head,1,406,perturbed,0.9262272608312182,-0.3769655969622406
m1-head,1,539,perturbed,0.9709512082417644,-0.2392775610329092
m1-head,1,436,perturbed,0.9864623818525673,-0.1639877104839243
m1-head,1,453,perturbed,0.8838539705059123,-0.46776293014831094
m1-head,1,406,perturbed,0.9468561394187662,-0.3216573506776885
m1-head,1,539,perturbed,0.964375045338333,-0.2645387909715471
m1-head,1,436,perturbed,0.9910299003799476,-0.13364032532477058
m1-head,1,453,perturbed,0.8936824096251293,-0.4487000676695091
m1-head,1,406,perturbed,0.9335519868820609,-0.35844202849074
m1-head,1,539,perturbed,0.9614447658649641,-0.2749981130678249
m1-head,1,436,perturbed,0.9898601995018537,-0.1420450120284074
m1-head,1,453,perturbed,0.8917265875650283,-0.4525745165490758
m1-head,1,406,perturbed,0.9385841765579689,-0.3450503492463079
m1-head,1,539,perturbed,0.97369818278704,-0.22784171882518783
m1-head,1,436,perturbed,0.9888910087215504,-0.14864243293782034
m1-head,1,453,perturbed,0.8891009089253012,-0.4577112340201001
m1-head,1,406,perturbed,0.9358381492288407,-0.3524300759695994
m1-head,1,539,perturbed,0.9689344756124701,-0.247317573111146
m1-head,1,436,perturbed,0.990479839769848,-0.1376578621419642
m1-head,1,453,perturbed,0.8866960053276733,-0.4623528891830853
m1-head,1,406,perturbed,0.9316646123098528,-0.3633194877370763
m1-head,1,539,perturbed,0.9663434740801731,-0.2572553014082733
m1-head,1,436,perturbed,0.9969888469730273,-0.07754507728665452
m1-head,1,453,perturbed,0.87361880605533,-0.4866109140848153
m1-head,1,406,perturbed,0.9488081403785827,-0.31585299231024433
m1-head,1,539,perturbed,0.9759444967486393,-0.21801912591799147
m1-head,1,436,perturbed,0.9965440607714132,-0.0830658470204311
m1-head,1,453,perturbed,0.8740124507639953,-0.4859035253108526
m1-head,1,406,perturbed,0.923031326368613,-0.38472479844974733
m1-head,1,539,perturbed,0.9650400478553568,-0.2621024723945399
m1-head,1,436,perturbed,0.9924766158233373,-0.12243433768291971
m1-head,1,453,perturbed,0.8766863985686532,-0.4810623229527796
m1-head,1,406,perturbed,0.9387787918762084,-0.34452050726110134
m1-head,1,539,perturbed,0.9650524438392071,-0.2620568271195659
m1-head,1,436,perturbed,0.9941296834608325,-0.10819506671777931
m1-head,1,453,perturbed,0.8902270920775426,-0.4555169859963094
m1-head,1,406,perturbed,0.9415206366806572,-0.33695532449339544
m1-head,1,539,perturbed,0.971305382783472,-0.2378357697568904
m1-head,1,436,perturbed,0.991287937444918,-0.1317126610322636
m1-head,1,453,perturbed,0.9032885902520815,-0.4290334750580738
m1-head,1,406,perturbed,0.9292135733614911,-0.36954314373394703
m1-head,1,539,perturbed,0.9664283612413068,-0.2569362228033291
m1-head,1,436,perturbed,0.9963037731696877,-0.085899892711479
m1-head,1,453,perturbed,0.8864314639834783,-0.4628598704360826
m1-head,1,406,perturbed,0.952438815537798,-0.304729884745419
m1-head,1,539,perturbed,0.9675382203784969,-0.25272473584279553
m1-head,1,436,perturbed,0.9921412000433049,-0.12512329589900892
m1-head,1,453,perturbed,0.8810339869205611,-0.47305297154849413
m1-head,1,406,perturbed,0.9359572818616548,-0.3521135704998355
m1-head,1,539,perturbed,0.9671322349069871,-0.2542739471589965
m1-head,1,436,perturbed,0.9949435931531367,-0.10043528485311011
m1-head,1,453,perturbed,0.9023219934413286,-0.43106266383446706
m1-head,1,406,perturbed,0.9281906657916021,-0.3721049421028184
m1-head,1,539,perturbed,0.9650958865884376,-0.2618967920576301
m1-head,1,436,perturbed,0.9909113250365815,-0.1345167123975534
m1-head,1,453,perturbed,0.8857307348504335,-0.46419938102211084
m1-head,1,406,perturbed,0.9301940493005638,-0.3670681553142687
m1-head,1,539,perturbed,0.9691738471474917,-0.2463778683350646
m1-head,1,436,perturbed,0.9920402479305002,-0.1259211915683441
m1-head,1,453,perturbed,0.8872293211938527,-0.46132865899908615
m1-head,1,406,perturbed,0.9265644823573206,-0.3761359595065466
m1-head,1,539,perturbed,0.9707122003488701,-0.24024534146129686
m1-head,1,436,perturbed,0.9940753196665888,-0.10869341668090599
m1-head,1,453,perturbed,0.9022401929948403,-0.43123385087981325
m1-head,1,406,perturbed,0.9347105077700701,-0.3554099979801037
m1-head,1,539,perturbed,0.9675161401449418,-0.25280925330974924
m1-head,1,436,perturbed,0.9865477872734988,-0.1634731275340484
m1-head,1,453,perturbed,0.8840230299365686,-0.46744334687935013
m1-head,1,406,perturbed,0.9312250607428654,-0.3644446271307156
m1-head,1,539,perturbed,0.9715317644853463,-0.23690932990490185
m1-head,1,436,perturbed,0.9889370781898135,-0.1483356173728836
m1-head,1,453,perturbed,0.8990733434431517,-0.4377980391801134
m1-head,1,406,perturbed,0.9273265709730584,-0.3742531640044596
m1-head,1,539,perturbed,0.9707372071280918,-0.24014427891822038
m1-head,1,436,perturbed,0.9899416030086238,-0.14147657980286382
m1-head,1,453,perturbed,0.8823755874375688,-0.4705457710937429
m1-head,1,406,perturbed,0.941835934679707,-0.33607301609323315
m1-head,1,539,perturbed,0.9595545758640474,-0.2815226739329673
m1-head,1,436,perturbed,0.9901676372199536,-0.13988584704055756
m1-head,1,453,perturbed,0.8692541594127453,-0.49436545828328393
m1-head,1,406,perturbed,0.9223689723813724,-0.3863100811370716
m1-head,1,539,perturbed,0.9748199826924563,-0.22299327645352654
m1-head,1,436,perturbed,0.9938905107730719,-0.1103705241232544
m1-head,1,453,perturbed,0.8854404742818801,-0.4647528015014853
m1-head,1,406,perturbed,0.9294017568537444,-0.36906960638499237
m1-head,1,539,perturbed,0.9623185062659475,-0.27192479198865926
m1-head,1,436,perturbed,0.9906927847981244,-0.13611688414350692
m1-head,1,453,perturbed,0.8618930754582486,-0.5070900575609049
m1-head,1,406,perturbed,0.9343781392251895,-0.3562828833077336
m1-head,1,539,perturbed,0.9747557899965338,-0.22327371065182045
m1-head,1,436,perturbed,0.9896597162043439,-0.14343516347931368
m1-head,1,453,perturbed,0.8893052768408857,-0.4573140327859571
m1-head,1,406,perturbed,0.9387325286658835,-0.3446465430329396
m1-head,1,539,perturbed,0.9709962677041962,-0.2390946425675832
m1-head,1,436,original,0.9919435042644389,-0.12668103389057364
m1-head,1,453,original,0.8845988434622052,-0.4663527486198928
m1-head,1,406,original,0.9353511454360326,-0.35372056023293547
m1-head,1,539,original,0.9692186798638527,-0.24620144313746548
m2-head-contrastive,2,436,perturbed,0.9913872757132947,-0.13096285562620885
m2-head-contrastive,2,453,perturbed,0.861169133954492,-0.5083185248680886
m2-head-contrastive,2,406,perturbed,0.9258650114425541,-0.3778544436505662
m2-head-contrastive,2,539,perturbed,0.9656815500458235,-0.25972898163488645
m2-head-contrastive,2,436,perturbed,0.9960304004437466,-0.08901371462796721
m2-head-contrastive,2,453,perturbed,0.8423237559203766,-0.5389718825803342
m2-head-contrastive,2,406,perturbed,0.9322241302927199,-0.3618814321017059
m2-head-contrastive,2,539,perturbed,0.9460396863137559,-0.3240507860187501
m2-head-contrastive,2,436,perturbed,0.9867077829263765,-0.1625046187420964
m2-head-contrastive,2,453,perturbed,0.8816627313553554,-0.47188009932504416
m2-head-contrastive,2,406,perturbed,0.9261156642678283,-0.37723968030651095
m2-head-contrastive,2,539,perturbed,0.97036091888061,-0.24166027209530638
m2-head-contrastive,2,436,perturbed,0.9868813748433971,-0.16144705629774075
m2-head-contrastive,2,453,perturbed,0.8837160650141,-0.46802341440999956
m2-head-contrastive,2,406,perturbed,0.935397411816239,-0.3535981928227021
m2-head-contrastive,2,539,perturbed,0.9721573157336967,-0.23432915624277964
m2-head-contrastive,2,436,perturbed,0.9885344171328428,-0.1509957156472666
m2-head-contrastive,2,453,perturbed,0.8699260244397525,-0.4931822300148765
m2-head-contrastive,2,406,perturbed,0.9249277739931293,-0.3801428848421529
m2-head-contrastive,2,539,perturbed,0.9557224542312618,-0.29426958809597226
m2-head-contrastive,2,436,perturbed,0.98982870637771,-0.1422643034307227
